commodity,state,time,country,total_import_values
910 Waste And Scrap,South Carolina,2014,World Total,"144,713,317"
910 Waste And Scrap,South Carolina,2015,World Total,"93,013,994"
910 Waste And Scrap,South Carolina,2016,World Total,"178,229,123"
910 Waste And Scrap,South Carolina,2017,World Total,"242,846,328"
910 Waste And Scrap,South Carolina,2018,World Total,"270,102,607"
910 Waste And Scrap,South Dakota,2014,World Total,"4,110,766"
910 Waste And Scrap,South Dakota,2015,World Total,"4,178,661"
910 Waste And Scrap,South Dakota,2016,World Total,"5,022,560"
910 Waste And Scrap,South Dakota,2017,World Total,"2,846,564"
910 Waste And Scrap,South Dakota,2018,World Total,"3,597,091"
910 Waste And Scrap,Tennessee,2014,World Total,"80,788,975"
910 Waste And Scrap,Tennessee,2015,World Total,"98,295,803"
910 Waste And Scrap,Tennessee,2016,World Total,"172,279,735"
910 Waste And Scrap,Tennessee,2017,World Total,"313,426,426"
910 Waste And Scrap,Tennessee,2018,World Total,"298,919,034"
910 Waste And Scrap,Texas,2014,World Total,"425,114,727"
910 Waste And Scrap,Texas,2015,World Total,"346,922,441"
910 Waste And Scrap,Texas,2016,World Total,"303,986,008"
910 Waste And Scrap,Texas,2017,World Total,"383,408,417"
910 Waste And Scrap,Texas,2018,World Total,"519,340,698"
910 Waste And Scrap,US Virgin Islands,2015,World Total,"66,850"
910 Waste And Scrap,US Virgin Islands,2016,World Total,"35,774"
910 Waste And Scrap,US Virgin Islands,2018,World Total,"25,320"
910 Waste And Scrap,Utah,2014,World Total,"71,211,845"
910 Waste And Scrap,Utah,2015,World Total,"6,598,080"
910 Waste And Scrap,Utah,2016,World Total,"6,946,637"
910 Waste And Scrap,Utah,2017,World Total,"40,580,564"
910 Waste And Scrap,Utah,2018,World Total,"10,586,485"
910 Waste And Scrap,Vermont,2014,World Total,"3,376,594"
910 Waste And Scrap,Vermont,2015,World Total,"2,386,828"
910 Waste And Scrap,Vermont,2016,World Total,"3,179,609"
910 Waste And Scrap,Vermont,2017,World Total,"5,554,230"
910 Waste And Scrap,Vermont,2018,World Total,"5,761,412"
910 Waste And Scrap,Virginia,2014,World Total,"11,760,097"
910 Waste And Scrap,Virginia,2015,World Total,"8,379,119"
910 Waste And Scrap,Virginia,2016,World Total,"9,296,225"
910 Waste And Scrap,Virginia,2017,World Total,"16,118,514"
910 Waste And Scrap,Virginia,2018,World Total,"37,910,094"
910 Waste And Scrap,Washington,2014,World Total,"267,744,825"
910 Waste And Scrap,Washington,2015,World Total,"156,513,548"
910 Waste And Scrap,Washington,2016,World Total,"144,668,249"
910 Waste And Scrap,Washington,2017,World Total,"188,267,721"
910 Waste And Scrap,Washington,2018,World Total,"216,282,279"
910 Waste And Scrap,West Virginia,2014,World Total,"23,607,833"
910 Waste And Scrap,West Virginia,2015,World Total,"19,158,108"
910 Waste And Scrap,West Virginia,2016,World Total,"12,618,849"
910 Waste And Scrap,West Virginia,2017,World Total,"18,264,136"
910 Waste And Scrap,West Virginia,2018,World Total,"39,448,392"
910 Waste And Scrap,Wisconsin,2014,World Total,"53,902,068"
910 Waste And Scrap,Wisconsin,2015,World Total,"47,961,937"
910 Waste And Scrap,Wisconsin,2016,World Total,"39,615,671"
910 Waste And Scrap,Wisconsin,2017,World Total,"46,608,793"
910 Waste And Scrap,Wisconsin,2018,World Total,"54,545,790"
910 Waste And Scrap,Wyoming,2014,World Total,"938,678"
910 Waste And Scrap,Wyoming,2015,World Total,"237,371"
910 Waste And Scrap,Wyoming,2016,World Total,"227,670"
910 Waste And Scrap,Wyoming,2017,World Total,"234,284"
910 Waste And Scrap,Wyoming,2018,World Total,"1,030,802"
910 Waste And Scrap,Unknown,2015,World Total,"24,077"
910 Waste And Scrap,Unknown,2016,World Total,"161,258"
910 Waste And Scrap,Unknown,2017,World Total,"515,017"
910 Waste And Scrap,Unknown,2018,World Total,"1,839,992"
930 Used Or Second-hand Merchandise,Alabama,2014,World Total,"4,924,272"
930 Used Or Second-hand Merchandise,Alabama,2015,World Total,"8,961,592"
930 Used Or Second-hand Merchandise,Alabama,2016,World Total,"11,800,835"
930 Used Or Second-hand Merchandise,Alabama,2017,World Total,"9,538,821"
930 Used Or Second-hand Merchandise,Alabama,2018,World Total,"9,039,092"
930 Used Or Second-hand Merchandise,Alaska,2014,World Total,"1,660,137"
930 Used Or Second-hand Merchandise,Alaska,2015,World Total,"8,283,842"
930 Used Or Second-hand Merchandise,Alaska,2016,World Total,"2,863,062"
930 Used Or Second-hand Merchandise,Alaska,2017,World Total,"2,010,793"
930 Used Or Second-hand Merchandise,Alaska,2018,World Total,"3,819,730"
930 Used Or Second-hand Merchandise,Arizona,2014,World Total,"28,920,361"
930 Used Or Second-hand Merchandise,Arizona,2015,World Total,"27,855,379"
930 Used Or Second-hand Merchandise,Arizona,2016,World Total,"46,126,868"
930 Used Or Second-hand Merchandise,Arizona,2017,World Total,"29,420,642"
930 Used Or Second-hand Merchandise,Arizona,2018,World Total,"47,132,257"
930 Used Or Second-hand Merchandise,Arkansas,2014,World Total,"2,016,620"
930 Used Or Second-hand Merchandise,Arkansas,2015,World Total,"2,328,157"
930 Used Or Second-hand Merchandise,Arkansas,2016,World Total,"4,088,655"
930 Used Or Second-hand Merchandise,Arkansas,2017,World Total,"1,400,152"
930 Used Or Second-hand Merchandise,Arkansas,2018,World Total,"18,128,125"
930 Used Or Second-hand Merchandise,California,2014,World Total,"1,111,995,744"
930 Used Or Second-hand Merchandise,California,2015,World Total,"1,222,684,317"
930 Used Or Second-hand Merchandise,California,2016,World Total,"1,105,186,761"
930 Used Or Second-hand Merchandise,California,2017,World Total,"1,098,735,870"
930 Used Or Second-hand Merchandise,California,2018,World Total,"1,138,586,987"
930 Used Or Second-hand Merchandise,Colorado,2014,World Total,"29,858,724"
930 Used Or Second-hand Merchandise,Colorado,2015,World Total,"40,080,935"
930 Used Or Second-hand Merchandise,Colorado,2016,World Total,"57,873,869"
930 Used Or Second-hand Merchandise,Colorado,2017,World Total,"30,577,444"
930 Used Or Second-hand Merchandise,Colorado,2018,World Total,"45,045,154"
930 Used Or Second-hand Merchandise,Connecticut,2014,World Total,"53,568,613"
930 Used Or Second-hand Merchandise,Connecticut,2015,World Total,"43,648,937"
930 Used Or Second-hand Merchandise,Connecticut,2016,World Total,"53,167,235"
930 Used Or Second-hand Merchandise,Connecticut,2017,World Total,"42,669,951"
930 Used Or Second-hand Merchandise,Connecticut,2018,World Total,"103,475,162"
930 Used Or Second-hand Merchandise,Delaware,2014,World Total,"10,122,552"
930 Used Or Second-hand Merchandise,Delaware,2015,World Total,"83,329,904"
930 Used Or Second-hand Merchandise,Delaware,2016,World Total,"30,606,633"
930 Used Or Second-hand Merchandise,Delaware,2017,World Total,"29,734,707"
930 Used Or Second-hand Merchandise,Delaware,2018,World Total,"71,560,515"
930 Used Or Second-hand Merchandise,Dist of Columbia,2014,World Total,"71,984,982"
930 Used Or Second-hand Merchandise,Dist of Columbia,2015,World Total,"78,516,464"
930 Used Or Second-hand Merchandise,Dist of Columbia,2016,World Total,"27,567,444"
930 Used Or Second-hand Merchandise,Dist of Columbia,2017,World Total,"37,112,039"
930 Used Or Second-hand Merchandise,Dist of Columbia,2018,World Total,"61,619,616"
930 Used Or Second-hand Merchandise,Florida,2014,World Total,"571,065,408"
930 Used Or Second-hand Merchandise,Florida,2015,World Total,"771,162,662"
930 Used Or Second-hand Merchandise,Florida,2016,World Total,"585,121,293"
930 Used Or Second-hand Merchandise,Florida,2017,World Total,"1,030,009,384"
930 Used Or Second-hand Merchandise,Florida,2018,World Total,"885,266,661"
930 Used Or Second-hand Merchandise,Georgia,2014,World Total,"73,876,054"
930 Used Or Second-hand Merchandise,Georgia,2015,World Total,"78,543,696"
930 Used Or Second-hand Merchandise,Georgia,2016,World Total,"82,723,080"
930 Used Or Second-hand Merchandise,Georgia,2017,World Total,"74,710,294"
930 Used Or Second-hand Merchandise,Georgia,2018,World Total,"60,094,076"
930 Used Or Second-hand Merchandise,Hawaii,2014,World Total,"4,777,777"
930 Used Or Second-hand Merchandise,Hawaii,2015,World Total,"12,974,254"
930 Used Or Second-hand Merchandise,Hawaii,2016,World Total,"7,431,977"
930 Used Or Second-hand Merchandise,Hawaii,2017,World Total,"6,658,873"
930 Used Or Second-hand Merchandise,Hawaii,2018,World Total,"4,194,053"
930 Used Or Second-hand Merchandise,Idaho,2014,World Total,"6,334,001"
930 Used Or Second-hand Merchandise,Idaho,2015,World Total,"6,630,460"
930 Used Or Second-hand Merchandise,Idaho,2016,World Total,"7,185,889"
930 Used Or Second-hand Merchandise,Idaho,2017,World Total,"3,982,578"
930 Used Or Second-hand Merchandise,Idaho,2018,World Total,"2,585,692"
930 Used Or Second-hand Merchandise,Illinois,2014,World Total,"98,906,583"
930 Used Or Second-hand Merchandise,Illinois,2015,World Total,"198,518,087"
930 Used Or Second-hand Merchandise,Illinois,2016,World Total,"114,969,786"
930 Used Or Second-hand Merchandise,Illinois,2017,World Total,"193,214,708"
930 Used Or Second-hand Merchandise,Illinois,2018,World Total,"229,868,602"
930 Used Or Second-hand Merchandise,Indiana,2014,World Total,"40,033,793"
930 Used Or Second-hand Merchandise,Indiana,2015,World Total,"98,942,900"
930 Used Or Second-hand Merchandise,Indiana,2016,World Total,"50,650,631"
930 Used Or Second-hand Merchandise,Indiana,2017,World Total,"29,125,725"
930 Used Or Second-hand Merchandise,Indiana,2018,World Total,"13,953,913"
930 Used Or Second-hand Merchandise,Iowa,2014,World Total,"7,190,390"
930 Used Or Second-hand Merchandise,Iowa,2015,World Total,"8,866,831"
930 Used Or Second-hand Merchandise,Iowa,2016,World Total,"7,639,639"
930 Used Or Second-hand Merchandise,Iowa,2017,World Total,"3,600,045"
930 Used Or Second-hand Merchandise,Iowa,2018,World Total,"5,636,046"
930 Used Or Second-hand Merchandise,Kansas,2014,World Total,"2,949,418"
930 Used Or Second-hand Merchandise,Kansas,2015,World Total,"6,588,722"
930 Used Or Second-hand Merchandise,Kansas,2016,World Total,"4,392,439"
930 Used Or Second-hand Merchandise,Kansas,2017,World Total,"3,714,939"
930 Used Or Second-hand Merchandise,Kansas,2018,World Total,"3,335,460"
930 Used Or Second-hand Merchandise,Kentucky,2014,World Total,"9,419,298"
930 Used Or Second-hand Merchandise,Kentucky,2015,World Total,"8,220,694"
930 Used Or Second-hand Merchandise,Kentucky,2016,World Total,"17,146,819"
930 Used Or Second-hand Merchandise,Kentucky,2017,World Total,"34,429,692"
930 Used Or Second-hand Merchandise,Kentucky,2018,World Total,"69,508,454"
930 Used Or Second-hand Merchandise,Louisiana,2014,World Total,"18,885,532"
930 Used Or Second-hand Merchandise,Louisiana,2015,World Total,"23,154,212"
930 Used Or Second-hand Merchandise,Louisiana,2016,World Total,"18,433,782"
930 Used Or Second-hand Merchandise,Louisiana,2017,World Total,"26,255,960"
930 Used Or Second-hand Merchandise,Louisiana,2018,World Total,"43,173,131"
930 Used Or Second-hand Merchandise,Maine,2014,World Total,"11,239,972"
930 Used Or Second-hand Merchandise,Maine,2015,World Total,"15,797,192"
930 Used Or Second-hand Merchandise,Maine,2016,World Total,"19,683,569"
930 Used Or Second-hand Merchandise,Maine,2017,World Total,"12,808,720"
930 Used Or Second-hand Merchandise,Maine,2018,World Total,"10,776,479"
930 Used Or Second-hand Merchandise,Maryland,2014,World Total,"33,587,844"
930 Used Or Second-hand Merchandise,Maryland,2015,World Total,"28,659,924"
930 Used Or Second-hand Merchandise,Maryland,2016,World Total,"42,721,842"
930 Used Or Second-hand Merchandise,Maryland,2017,World Total,"48,740,029"
930 Used Or Second-hand Merchandise,Maryland,2018,World Total,"44,551,840"
930 Used Or Second-hand Merchandise,Massachusetts,2014,World Total,"94,465,105"
930 Used Or Second-hand Merchandise,Massachusetts,2015,World Total,"94,607,334"
930 Used Or Second-hand Merchandise,Massachusetts,2016,World Total,"87,518,525"
930 Used Or Second-hand Merchandise,Massachusetts,2017,World Total,"234,951,249"
930 Used Or Second-hand Merchandise,Massachusetts,2018,World Total,"123,384,208"
930 Used Or Second-hand Merchandise,Michigan,2014,World Total,"140,462,802"
930 Used Or Second-hand Merchandise,Michigan,2015,World Total,"337,614,278"
930 Used Or Second-hand Merchandise,Michigan,2016,World Total,"433,888,581"
930 Used Or Second-hand Merchandise,Michigan,2017,World Total,"289,557,464"
930 Used Or Second-hand Merchandise,Michigan,2018,World Total,"335,545,545"
930 Used Or Second-hand Merchandise,Minnesota,2014,World Total,"16,185,810"
930 Used Or Second-hand Merchandise,Minnesota,2015,World Total,"36,012,938"
930 Used Or Second-hand Merchandise,Minnesota,2016,World Total,"21,317,376"
930 Used Or Second-hand Merchandise,Minnesota,2017,World Total,"21,592,926"
930 Used Or Second-hand Merchandise,Minnesota,2018,World Total,"22,530,562"
930 Used Or Second-hand Merchandise,Mississippi,2014,World Total,"3,878,977"
930 Used Or Second-hand Merchandise,Mississippi,2015,World Total,"2,247,769"
930 Used Or Second-hand Merchandise,Mississippi,2016,World Total,"3,835,251"
930 Used Or Second-hand Merchandise,Mississippi,2017,World Total,"1,462,210"
930 Used Or Second-hand Merchandise,Mississippi,2018,World Total,"2,586,631"
930 Used Or Second-hand Merchandise,Missouri,2014,World Total,"10,956,069"
930 Used Or Second-hand Merchandise,Missouri,2015,World Total,"18,317,219"
930 Used Or Second-hand Merchandise,Missouri,2016,World Total,"19,651,723"
930 Used Or Second-hand Merchandise,Missouri,2017,World Total,"15,532,215"
930 Used Or Second-hand Merchandise,Missouri,2018,World Total,"125,632,343"
930 Used Or Second-hand Merchandise,Montana,2014,World Total,"58,164,484"
930 Used Or Second-hand Merchandise,Montana,2015,World Total,"36,483,229"
930 Used Or Second-hand Merchandise,Montana,2016,World Total,"102,306,284"
930 Used Or Second-hand Merchandise,Montana,2017,World Total,"32,430,615"
930 Used Or Second-hand Merchandise,Montana,2018,World Total,"21,858,917"
930 Used Or Second-hand Merchandise,Nebraska,2014,World Total,"5,149,629"
930 Used Or Second-hand Merchandise,Nebraska,2015,World Total,"11,321,716"
930 Used Or Second-hand Merchandise,Nebraska,2016,World Total,"5,468,906"
930 Used Or Second-hand Merchandise,Nebraska,2017,World Total,"5,379,375"
930 Used Or Second-hand Merchandise,Nebraska,2018,World Total,"9,726,044"
930 Used Or Second-hand Merchandise,Nevada,2014,World Total,"41,031,500"
930 Used Or Second-hand Merchandise,Nevada,2015,World Total,"85,420,711"
930 Used Or Second-hand Merchandise,Nevada,2016,World Total,"37,960,027"
930 Used Or Second-hand Merchandise,Nevada,2017,World Total,"28,583,010"
930 Used Or Second-hand Merchandise,Nevada,2018,World Total,"104,098,899"
930 Used Or Second-hand Merchandise,New Hampshire,2014,World Total,"51,598,780"
930 Used Or Second-hand Merchandise,New Hampshire,2015,World Total,"9,959,486"
930 Used Or Second-hand Merchandise,New Hampshire,2016,World Total,"7,704,764"
930 Used Or Second-hand Merchandise,New Hampshire,2017,World Total,"6,377,112"
930 Used Or Second-hand Merchandise,New Hampshire,2018,World Total,"12,554,228"
930 Used Or Second-hand Merchandise,New Jersey,2014,World Total,"142,497,138"
930 Used Or Second-hand Merchandise,New Jersey,2015,World Total,"133,836,569"
930 Used Or Second-hand Merchandise,New Jersey,2016,World Total,"124,721,281"
930 Used Or Second-hand Merchandise,New Jersey,2017,World Total,"116,865,580"
930 Used Or Second-hand Merchandise,New Jersey,2018,World Total,"200,190,093"
930 Used Or Second-hand Merchandise,New Mexico,2014,World Total,"6,305,503"
930 Used Or Second-hand Merchandise,New Mexico,2015,World Total,"9,652,479"
930 Used Or Second-hand Merchandise,New Mexico,2016,World Total,"4,600,476"
930 Used Or Second-hand Merchandise,New Mexico,2017,World Total,"6,731,080"
930 Used Or Second-hand Merchandise,New Mexico,2018,World Total,"4,386,625"
930 Used Or Second-hand Merchandise,New York,2014,World Total,"6,761,772,156"
930 Used Or Second-hand Merchandise,New York,2015,World Total,"8,739,588,747"
930 Used Or Second-hand Merchandise,New York,2016,World Total,"7,373,615,740"
930 Used Or Second-hand Merchandise,New York,2017,World Total,"7,243,570,401"
930 Used Or Second-hand Merchandise,New York,2018,World Total,"8,262,569,126"
930 Used Or Second-hand Merchandise,North Carolina,2014,World Total,"57,956,258"
930 Used Or Second-hand Merchandise,North Carolina,2015,World Total,"56,369,384"
930 Used Or Second-hand Merchandise,North Carolina,2016,World Total,"39,921,248"
930 Used Or Second-hand Merchandise,North Carolina,2017,World Total,"22,596,489"
930 Used Or Second-hand Merchandise,North Carolina,2018,World Total,"21,386,365"
930 Used Or Second-hand Merchandise,North Dakota,2014,World Total,"2,288,943"
930 Used Or Second-hand Merchandise,North Dakota,2015,World Total,"7,691,234"
930 Used Or Second-hand Merchandise,North Dakota,2016,World Total,"5,182,784"
930 Used Or Second-hand Merchandise,North Dakota,2017,World Total,"3,001,359"
930 Used Or Second-hand Merchandise,North Dakota,2018,World Total,"8,108,200"
930 Used Or Second-hand Merchandise,Ohio,2014,World Total,"32,017,835"
930 Used Or Second-hand Merchandise,Ohio,2015,World Total,"33,953,016"
930 Used Or Second-hand Merchandise,Ohio,2016,World Total,"42,869,587"
